ticker,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Volume,url,error
TTKPRESTIG.BO,6584.89,"5,500.00 - 8,750.00",0.00 x 0,396,0.76,0.00 x 0,"7,538.10 - 7,751.00",227.45,,20-07-18,30.00 (0.40%),89.541B,"7,569.05",33.79,"7,559.70",76,http://finance.yahoo.com/quote/TTKPRESTIG.BO?p=TTKPRESTIG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
LEEL.BO,215,43.40 - 303.45,0.00 x 0,"34,099",-0.4,0.00 x 0,45.40 - 47.50,126.457,2019-02-08 to 2019-02-12,18-09-17,N/A (N/A),1.851B,46,0.36,46.65,"34,464",http://finance.yahoo.com/quote/LEEL.BO?p=LEEL.BO,
RAJGLOWIR.BO,205,"501.05 - 1,020.00",0.00 x 0,"2,096",-0.61,0.00 x 0,712.05 - 729.95,50.692,,12-07-18,1.50 (0.20%),3.12B,717,14.14,717,470,http://finance.yahoo.com/quote/RAJGLOWIR.BO?p=RAJGLOWIR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
CENTUM.BO,750,320.55 - 705.00,0.00 x 0,"2,135",-0.1,0.00 x 0,382.35 - 397.00,-31.945,2019-02-13 to 2019-02-18,22-02-18,2.00 (0.50%),5.058B,397,N/A,377.25,26,http://finance.yahoo.com/quote/CENTUM.BO?p=CENTUM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KEI.BO,481,248.40 - 494.80,0.00 x 0,"32,349",1.15,0.00 x 0,354.00 - 358.00,18.21,2018-11-12 to 2018-11-16,11-09-18,1.00 (0.28%),28.007B,354.6,19.49,354.6,"2,610",http://finance.yahoo.com/quote/KEI.BO?p=KEI.BO,
INDLMETER.BO,52,45.50 - 123.80,0.00 x 0,958,1.21,0.00 x 0,46.00 - 46.00,9.997,,18-09-18,0.50 (1.07%),397.282M,46,4.6,46,20,http://finance.yahoo.com/quote/INDLMETER.BO?p=INDLMETER.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SURAJ.BO,59,14.10 - 45.95,0.00 x 0,502,1.14,0.00 x 0,27.00 - 27.00,6.858,,23-09-15,N/A (N/A),307.8M,27,3.94,27.55,100,http://finance.yahoo.com/quote/SURAJ.BO?p=SURAJ.BO,
APCL.BO,49,107.05 - 263.00,0.00 x 0,547,2.11,0.00 x 0,129.25 - 135.10,7.415,2018-11-12 to 2018-11-13,30-08-18,2.00 (1.58%),3.299B,132,17.59,130.1,428,http://finance.yahoo.com/quote/APCL.BO?p=APCL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
TASTYBIT.BO,1650,"7,020.65 - 11,371.70",0.00 x 0,87,0.83,0.00 x 0,"8,216.00 - 8,644.90",115.409,,23-07-18,2.00 (0.02%),21.236B,"8,435.00",71.71,"8,462.55",60,http://finance.yahoo.com/quote/TASTYBIT.BO?p=TASTYBIT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NAHARINDUS.BO,61,46.05 - 116.00,0.00 x 0,"6,145",1.08,0.00 x 0,55.65 - 59.90,4.46,,07-09-17,N/A (N/A),2.293B,56.6,12.9,57.15,"1,015",http://finance.yahoo.com/quote/NAHARINDUS.BO?p=NAHARINDUS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ADFFOODS.BO,82,193.00 - 282.00,0.00 x 0,"7,414",1.85,0.00 x 0,261.65 - 272.15,11.52,,14-08-17,N/A (N/A),5.042B,270,22.81,271.1,"1,271",http://finance.yahoo.com/quote/ADFFOODS.BO?p=ADFFOODS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SANWARIA.BO,20,8.55 - 27.65,0.00 x 0,"243,803",3.77,0.00 x 0,10.12 - 10.59,1.14,,25-09-17,N/A (N/A),7.604B,10.12,9.06,10.22,"303,845",http://finance.yahoo.com/quote/SANWARIA.BO?p=SANWARIA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
BAMBINO.BO,30,160.00 - 313.85,0.00 x 0,881,0.51,0.00 x 0,183.05 - 193.90,5.38,2019-02-11 to 2019-02-15,18-09-18,1.60 (0.85%),1.466B,193.9,34.02,188.2,67,http://finance.yahoo.com/quote/BAMBINO.BO?p=BAMBINO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VIKASWSP.BO,37,8.62 - 17.54,0.00 x 0,"218,545",1.18,0.00 x 0,10.26 - 10.59,1.85,,13-09-12,N/A (N/A),2.128B,10.4,5.63,10.54,"133,844",http://finance.yahoo.com/quote/VIKASWSP.BO?p=VIKASWSP.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VIMALOIL.BO,285,6.14 - 12.75,0.00 x 0,45,0.66,0.00 x 0,9.46 - 9.85,-128.717,,21-09-15,N/A (N/A),147.947M,9.46,N/A,9.85,200,http://finance.yahoo.com/quote/VIMALOIL.BO?p=VIMALOIL.BO,
ANIKINDS.BO,41,20.50 - 53.35,0.00 x 0,"1,708",-0.14,0.00 x 0,22.10 - 23.80,4.98,,24-09-10,N/A (N/A),645.269M,22.5,4.67,23.9,"1,673",http://finance.yahoo.com/quote/ANIKINDS.BO?p=ANIKINDS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KSE.BO,450,"1,640.00 - 4,000.00",0.00 x 0,"1,290",0.12,0.00 x 0,"1,676.05 - 1,737.00",204.744,2019-02-13 to 2019-02-18,23-08-18,60.00 (3.47%),5.486B,"1,720.00",8.37,"1,704.15",536,http://finance.yahoo.com/quote/KSE.BO?p=KSE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
CHORDIA.BO,126,109.30 - 230.20,0.00 x 0,"4,924",1.34,0.00 x 0,199.00 - 208.00,4.674,2019-02-11 to 2019-02-15,19-09-08,N/A (N/A),605.685M,208,43.49,208.05,493,http://finance.yahoo.com/quote/CHORDIA.BO?p=CHORDIA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NKIND.BO,80,37.00 - 68.50,0.00 x 0,"2,047",0.89,0.00 x 0,40.15 - 51.90,-5.235,,N/A,N/A (N/A),297.49M,51.9,N/A,49.5,"1,003",http://finance.yahoo.com/quote/NKIND.BO?p=NKIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
DFM.BO,300,188.20 - 359.80,0.00 x 0,"2,755",1.4,0.00 x 0,199.00 - 203.00,5.219,2019-02-01 to 2019-02-05,19-07-18,1.00 (0.48%),10.172B,200,38.9,203.05,132,http://finance.yahoo.com/quote/DFM.BO?p=DFM.BO,
CCL.BO,347.86,225.05 - 320.00,0.00 x 0,"5,779",1.08,0.00 x 0,267.30 - 275.50,13.093,2019-01-31 to 2019-02-04,09-07-18,2.50 (0.94%),36.523B,267.3,20.97,266.95,"1,487",http://finance.yahoo.com/quote/CCL.BO?p=CCL.BO,
KELLTONTEC.BO,86,25.75 - 84.70,0.00 x 0,"46,224",-0.77,0.00 x 0,41.55 - 43.70,7.539,,N/A,N/A (N/A),4.014B,43.7,5.52,43.7,"8,255",http://finance.yahoo.com/quote/KELLTONTEC.BO?p=KELLTONTEC.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RICOAUTO.BO,93.5,61.50 - 96.70,0.00 x 0,"28,371",1.53,0.00 x 0,69.00 - 70.15,4.803,,19-09-18,0.80 (1.13%),9.416B,70.1,14.49,69.9,"18,088",http://finance.yahoo.com/quote/RICOAUTO.BO?p=RICOAUTO.BO,
OMAXAUTO.BO,51,71.15 - 215.90,0.00 x 0,"2,974",2.33,0.00 x 0,85.00 - 89.95,11.5,,02-09-16,N/A (N/A),1.855B,86.05,7.54,86.75,"2,179",http://finance.yahoo.com/quote/OMAXAUTO.BO?p=OMAXAUTO.BO,
MUNJALSHOW.BO,210,163.00 - 290.50,0.00 x 0,"2,823",0.44,0.00 x 0,174.30 - 180.00,19.07,,12-09-18,4.50 (2.49%),7.171B,174.3,9.4,176.5,"2,600",http://finance.yahoo.com/quote/MUNJALSHOW.BO?p=MUNJALSHOW.BO,
JAMNAAUTO.BO,101.63,60.35 - 103.20,0.00 x 0,"104,114",1.4,0.00 x 0,60.35 - 61.15,3.86,,29-11-18,1.05 (1.70%),24.147B,61,15.7,61.15,"47,117",http://finance.yahoo.com/quote/JAMNAAUTO.BO?p=JAMNAAUTO.BO,
SUNCLAYLTD.BO,180,"3,225.05 - 5,380.00",0.00 x 0,83,-0.01,0.00 x 0,"3,225.05 - 3,350.00",167.126,,22-03-18,30.00 (0.90%),65.693B,"3,350.00",19.43,"3,246.60",43,http://finance.yahoo.com/quote/SUNCLAYLTD.BO?p=SUNCLAYLTD.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
MUNJALAU.BO,144,49.30 - 90.00,0.00 x 0,"18,769",1.24,0.00 x 0,56.90 - 57.90,3.63,,14-08-18,1.20 (2.07%),5.705B,57.25,15.72,57.25,"4,677",http://finance.yahoo.com/quote/MUNJALAU.BO?p=MUNJALAU.BO,
JAYBARMARU.BO,170,276.00 - 550.75,0.00 x 0,"1,896",1.48,0.00 x 0,284.10 - 287.50,28.64,,27-08-18,2.50 (0.83%),6.198B,286.1,10,290.75,672,http://finance.yahoo.com/quote/JAYBARMARU.BO?p=JAYBARMARU.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SAMKRG.BO,210,181.00 - 345.95,0.00 x 0,"2,434",1,0.00 x 0,188.70 - 194.70,22.439,2019-01-30 to 2019-02-04,10-09-18,5.00 (2.64%),1.859B,191.7,8.44,191.7,"1,197",http://finance.yahoo.com/quote/SAMKRG.BO?p=SAMKRG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RATNAMANI.BO,1080.6,"735.95 - 1,085.00",0.00 x 0,241,0.21,0.00 x 0,911.00 - 929.90,32.479,,01-08-18,6.00 (0.67%),43.251B,916,28.5,920.1,182,http://finance.yahoo.com/quote/RATNAMANI.BO?p=RATNAMANI.BO,
VESUVIUS.BO,1390,"973.00 - 1,440.15",0.00 x 0,"1,000",0.23,0.00 x 0,"1,199.95 - 1,222.95",46.156,,02-04-18,6.75 (0.55%),24.721B,"1,222.95",26.39,"1,216.00",609,http://finance.yahoo.com/quote/VESUVIUS.BO?p=VESUVIUS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ICIL.BO,83,52.65 - 120.30,0.00 x 0,"15,555",1.54,0.00 x 0,52.65 - 55.10,6.38,2019-02-11 to 2019-02-15,30-08-18,0.80 (1.46%),10.521B,55.1,8.35,54.3,"9,326",http://finance.yahoo.com/quote/ICIL.BO?p=ICIL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
TRIDENT.BO,79,51.00 - 88.65,0.00 x 0,"121,165",1.21,0.00 x 0,69.75 - 71.45,5.3,,24-01-19,3.30 (4.54%),35.697B,71.45,13.22,70.85,"81,583",http://finance.yahoo.com/quote/TRIDENT.BO?p=TRIDENT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ALOKTEXT.BO,9,1.4400 - 5.6900,0.00 x 0,"581,182",1.3,0.00 x 0,3.5800 - 3.7000,-136.81,,18-12-13,N/A (N/A),4.972B,3.61,N/A,3.61,"85,995",http://finance.yahoo.com/quote/ALOKTEXT.BO?p=ALOKTEXT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ZODIACLOTH.BO,326.67,135.20 - 224.90,0.00 x 0,"1,255",0.63,0.00 x 0,139.95 - 139.95,-12.034,,21-08-18,1.00 (0.74%),2.98B,139.95,N/A,139.95,500,http://finance.yahoo.com/quote/ZODIACLOTH.BO?p=ZODIACLOTH.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SILINV.BO,79,150.20 - 532.00,0.00 x 0,"1,595",2.03,0.00 x 0,219.25 - 244.00,127.696,2019-02-06 to 2019-02-11,23-08-18,1.50 (0.66%),2.325B,244,1.72,226,912,http://finance.yahoo.com/quote/SILINV.BO?p=SILINV.BO,
SURYALAXMI.BO,155,35.00 - 99.00,0.00 x 0,"1,630",0.59,0.00 x 0,43.90 - 44.25,3.138,,18-08-17,N/A (N/A),731.914M,44.25,13.99,43.15,2,http://finance.yahoo.com/quote/SURYALAXMI.BO?p=SURYALAXMI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
DAMOINDUS.BO,65,39.00 - 81.18,0.00 x 0,736,0.69,0.00 x 0,45.00 - 47.70,5.213,,28-06-18,1.50 (3.40%),1.004B,47.7,8.65,46,66,http://finance.yahoo.com/quote/DAMOINDUS.BO?p=DAMOINDUS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SAMBANDAM.BO,99,83.85 - 165.95,0.00 x 0,"1,114",-0.39,0.00 x 0,98.95 - 98.95,8.332,,02-08-18,2.00 (1.96%),421.982M,98.95,11.88,96.85,20,http://finance.yahoo.com/quote/SAMBANDAM.BO?p=SAMBANDAM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KITEX.BO,304,97.75 - 302.85,0.00 x 0,"7,182",0.7,0.00 x 0,105.50 - 109.50,9.556,2019-01-30 to 2019-02-04,19-07-18,1.50 (1.38%),7.192B,108.9,11.32,107.7,"1,630",http://finance.yahoo.com/quote/KITEX.BO?p=KITEX.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
AUSTENG.BO,92,53.40 - 142.90,0.00 x 0,757,1.8,0.00 x 0,69.05 - 71.00,-3.423,2019-01-23 to 2019-01-28,11-09-15,N/A (N/A),246.924M,69.05,N/A,71.95,225,http://finance.yahoo.com/quote/AUSTENG.BO?p=AUSTENG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
FLUIDOM.BO,245,114.10 - 217.00,0.00 x 0,658,0.76,0.00 x 0,131.00 - 133.90,4.413,2019-02-13 to 2019-02-18,18-09-18,1.75 (1.34%),657.015M,131,30.22,130.95,170,http://finance.yahoo.com/quote/FLUIDOM.BO?p=FLUIDOM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
WINDMACHIN.BO,138,53.70 - 159.90,0.00 x 0,"63,538",0.37,0.00 x 0,65.00 - 66.80,1.84,,03-09-18,1.00 (1.52%),4.26B,66.5,35.65,66.25,"72,312",http://finance.yahoo.com/quote/WINDMACHIN.BO?p=WINDMACHIN.BO,
SHANTIGEAR.BO,86,106.20 - 163.90,0.00 x 0,"2,420",0.58,0.00 x 0,126.25 - 128.00,4.136,,04-01-19,6.00 (4.71%),10.317B,127.55,30.52,127.55,109,http://finance.yahoo.com/quote/SHANTIGEAR.BO?p=SHANTIGEAR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
HONDAPOWER.BO,1008,"1,012.05 - 1,590.00",0.00 x 0,308,0.57,0.00 x 0,"1,066.00 - 1,085.85",59.411,,03-08-18,9.00 (0.82%),10.957B,"1,076.00",18.19,"1,085.00",68,http://finance.yahoo.com/quote/HONDAPOWER.BO?p=HONDAPOWER.BO,
HITECHGEAR.BO,305,315.00 - 564.00,0.00 x 0,"1,638",0.09,0.00 x 0,315.00 - 348.00,18.246,,19-09-18,4.00 (1.22%),5.917B,348,17.28,322,"3,324",http://finance.yahoo.com/quote/HITECHGEAR.BO?p=HITECHGEAR.BO,
ELGIEQUIP.BO,296.25,218.50 - 350.00,0.00 x 0,"31,791",0.88,0.00 x 0,256.75 - 269.85,6.268,,02-08-18,1.20 (0.46%),41.484B,268,41.77,265.15,"1,229",http://finance.yahoo.com/quote/ELGIEQUIP.BO?p=ELGIEQUIP.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
YUKEN.BO,167.87,"500.00 - 1,247.50",0.00 x 0,"15,973",1.12,0.00 x 0,570.00 - 589.90,5.923,2018-11-12 to 2018-11-13,29-08-18,0.12 (0.02%),6.973B,588.95,98.11,585,"7,837",http://finance.yahoo.com/quote/YUKEN.BO?p=YUKEN.BO,
TIMKEN.BO,683.83,495.85 - 936.00,0.00 x 0,"2,518",0.68,0.00 x 0,576.00 - 597.40,13.663,2019-02-01 to 2019-02-05,02-08-18,1.00 (0.17%),43.491B,576,42.32,579.55,837,http://finance.yahoo.com/quote/TIMKEN.BO?p=TIMKEN.BO,
VOITHPAPR.BO,585,704.00 - 928.00,0.00 x 0,253,0.94,0.00 x 0,800.00 - 828.00,46.57,,21-06-18,9.00 (1.14%),3.514B,820,17.18,825,502,http://finance.yahoo.com/quote/VOITHPAPR.BO?p=VOITHPAPR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SOLIMAC.BO,21,35.00 - 94.75,0.00 x 0,"1,408",-0.47,0.00 x 0,46.70 - 49.50,4.083,,05-07-18,1.10 (2.28%),224.839M,46.7,12.12,46.5,435,http://finance.yahoo.com/quote/SOLIMAC.BO?p=SOLIMAC.BO,
DIAPOWER.BO,165,1.1900 - 21.1000,0.00 x 0,"15,823",2.56,0.00 x 0,1.3100 - 1.4100,-15.525,,26-09-13,N/A (N/A),366.807M,1.35,N/A,1.35,"3,416",http://finance.yahoo.com/quote/DIAPOWER.BO?p=DIAPOWER.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ITL.BO,47,140.10 - 352.15,0.00 x 0,"2,006",0.43,0.00 x 0,167.00 - 170.00,16.033,2019-03-12 to 2019-03-16,18-09-18,0.50 (0.28%),541.847M,168.55,10.55,168.5,475,http://finance.yahoo.com/quote/ITL.BO?p=ITL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
PRAJIND.BO,128.25,72.50 - 164.65,0.00 x 0,"531,394",-0.29,0.00 x 0,138.10 - 149.40,2.546,2018-10-30 to 2018-11-03,27-07-18,1.62 (1.05%),25.49B,143.6,54.89,143.6,"1,060,394",http://finance.yahoo.com/quote/PRAJIND.BO?p=PRAJIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SWISSGLA.BO,140,145.20 - 225.00,0.00 x 0,"3,197",0.25,0.00 x 0,202.25 - 215.85,10.329,,26-07-18,2.00 (1.04%),1.322B,211,19.69,211.65,"3,746",http://finance.yahoo.com/quote/SWISSGLA.BO?p=SWISSGLA.BO,
GUJAPOLLO.BO,107,139.75 - 243.00,0.00 x 0,"1,015",0.08,0.00 x 0,160.00 - 160.00,24.23,,19-09-18,3.00 (1.87%),2.026B,160,6.6,160,7,http://finance.yahoo.com/quote/GUJAPOLLO.BO?p=GUJAPOLLO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MMFL.BO,802.2,450.70 - 743.40,0.00 x 0,698,1.02,0.00 x 0,580.00 - 593.05,30.709,2019-02-13 to 2019-02-18,07-06-18,5.00 (0.84%),14.162B,590,19.1,589.05,214,http://finance.yahoo.com/quote/MMFL.BO?p=MMFL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
MAYURUNIQ.BO,527.33,350.00 - 556.00,0.00 x 0,941,0.27,0.00 x 0,390.05 - 398.05,21.19,,20-11-18,2.00 (0.51%),17.836B,390.05,18.57,393.85,483,http://finance.yahoo.com/quote/MAYURUNIQ.BO?p=MAYURUNIQ.BO,
CENLUB.BO,38,42.05 - 100.00,0.00 x 0,"4,197",0.92,0.00 x 0,79.00 - 81.95,10.622,,24-08-12,N/A (N/A),377.695M,79,7.63,79.45,"1,051",http://finance.yahoo.com/quote/CENLUB.BO?p=CENLUB.BO,
RAJOOENG.BO,38,26.45 - 61.75,0.00 x 0,"173,696",2.25,0.00 x 0,28.80 - 29.25,2.307,,12-09-18,0.25 (0.85%),1.787B,29.25,12.59,28.75,"15,729",http://finance.yahoo.com/quote/RAJOOENG.BO?p=RAJOOENG.BO,
DOLPHINOFF.BO,220,43.15 - 135.00,0.00 x 0,"16,030",1.65,0.00 x 0,50.50 - 52.25,-5.147,,18-07-13,N/A (N/A),851.204M,52.25,N/A,52.5,"5,193",http://finance.yahoo.com/quote/DOLPHINOFF.BO?p=DOLPHINOFF.BO,
JMCPROJECT.BO,151.35,67.00 - 142.00,0.00 x 0,"10,300",0.67,0.00 x 0,91.40 - 94.00,1.598,,30-07-18,0.60 (0.67%),16.749B,94,57.29,93.5,"2,670",http://finance.yahoo.com/quote/JMCPROJECT.BO?p=JMCPROJECT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RAMRAT.BO,52,120.00 - 229.90,0.00 x 0,"2,599",0.34,0.00 x 0,124.10 - 130.00,12.35,2018-12-10 to 2018-12-14,06-09-18,1.25 (1.01%),2.85B,124.1,10.49,124.95,"1,050",http://finance.yahoo.com/quote/RAMRAT.BO?p=RAMRAT.BO,
JAYNECOIND.BO,45,4.55 - 11.39,0.00 x 0,"19,569",1.4,0.00 x 0,5.50 - 5.70,-7.946,,N/A,N/A (N/A),3.532B,5.6,N/A,5.53,"3,091",http://finance.yahoo.com/quote/JAYNECOIND.BO?p=JAYNECOIND.BO,
KALPATPOWR.BO,485.36,268.50 - 535.00,0.00 x 0,"5,935",0.38,0.00 x 0,372.60 - 381.00,18.29,,30-07-18,2.50 (0.67%),58.093B,374.8,20.7,376.6,"1,133",http://finance.yahoo.com/quote/KALPATPOWR.BO?p=KALPATPOWR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
CONTROLPR.BO,342,286.05 - 511.00,0.00 x 0,"4,389",0.96,0.00 x 0,286.05 - 294.00,19.789,,18-07-18,7.00 (2.33%),4.716B,291,14.59,295.95,464,http://finance.yahoo.com/quote/CONTROLPR.BO?p=CONTROLPR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ANSALBU.BO,78,43.00 - 98.80,0.00 x 0,"1,578",-0.15,0.00 x 0,51.25 - 53.90,1.422,2019-02-08 to 2019-02-12,18-09-18,0.50 (0.89%),380.637M,51.25,36.25,52.65,307,http://finance.yahoo.com/quote/ANSALBU.BO?p=ANSALBU.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SINCLAIR.BO,560,310.00 - 479.00,0.00 x 0,"2,566",1.01,0.00 x 0,329.80 - 357.50,14.473,,26-07-18,4.00 (1.21%),1.971B,329.8,24.45,327.35,"21,113",http://finance.yahoo.com/quote/SINCLAIR.BO?p=SINCLAIR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
